"variable","value","L1","iteration"
"Reg_a",0.891089108910891,"crossmod",9
"Reg_s",0.88,"crossmod",9
"Batch",0.842105263157895,"lasso",10
"ComBat",0.8,"lasso",10
"Avg",0.882352941176471,"lasso",10
"n_Avg",0.862745098039216,"lasso",10
"CS_Avg",0.868686868686869,"lasso",10
"Reg_a",0.862745098039216,"lasso",10
"Reg_s",0.84,"lasso",10
"Batch",0.91588785046729,"rf",10
"ComBat",0.882352941176471,"rf",10
"Avg",0.903846153846154,"rf",10
"n_Avg",0.903846153846154,"rf",10
"CS_Avg",0.912621359223301,"rf",10
"Reg_a",0.903846153846154,"rf",10
"Reg_s",0.882352941176471,"rf",10
"Batch",0.901960784313726,"svm",10
"ComBat",0.842105263157895,"svm",10
"Avg",0.903846153846154,"svm",10
"n_Avg",0.891089108910891,"svm",10
"CS_Avg",0.836734693877551,"svm",10
"Reg_a",0.891089108910891,"svm",10
"Reg_s",0.836734693877551,"svm",10
"Batch",0.91588785046729,"crossmod",10
"ComBat",0.882352941176471,"crossmod",10
"Avg",0.903846153846154,"crossmod",10
"n_Avg",0.903846153846154,"crossmod",10
"CS_Avg",0.903846153846154,"crossmod",10
"Reg_a",0.882352941176471,"crossmod",10
"Reg_s",0.836734693877551,"crossmod",10
"Batch",0.891304347826087,"lasso",11
"ComBat",0.901098901098901,"lasso",11
"Avg",0.854166666666667,"lasso",11
"n_Avg",0.833333333333333,"lasso",11
"CS_Avg",0.835164835164835,"lasso",11
"Reg_a",0.833333333333333,"lasso",11
"Reg_s",0.833333333333333,"lasso",11
"Batch",0.888888888888889,"rf",11
"ComBat",0.854166666666667,"rf",11
"Avg",0.888888888888889,"rf",11
"n_Avg",0.888888888888889,"rf",11
"CS_Avg",0.854166666666667,"rf",11
"Reg_a",0.888888888888889,"rf",11
"Reg_s",0.854166666666667,"rf",11
"Batch",0.916666666666667,"svm",11
"ComBat",0.838709677419355,"svm",11
"Avg",0.888888888888889,"svm",11
"n_Avg",0.88659793814433,"svm",11
"CS_Avg",0.838709677419355,"svm",11
"Reg_a",0.88659793814433,"svm",11
"Reg_s",0.838709677419355,"svm",11
"Batch",0.888888888888889,"crossmod",11
"ComBat",0.854166666666667,"crossmod",11
"Avg",0.888888888888889,"crossmod",11
"n_Avg",0.854166666666667,"crossmod",11
"CS_Avg",0.888888888888889,"crossmod",11
"Reg_a",0.868686868686869,"crossmod",11
"Reg_s",0.838709677419355,"crossmod",11
"Batch",0.854166666666667,"lasso",12
"ComBat",0.863157894736842,"lasso",12
"Avg",0.92156862745098,"lasso",12
"n_Avg",0.9,"lasso",12
"CS_Avg",0.888888888888889,"lasso",12
"Reg_a",0.9,"lasso",12
"Reg_s",0.9,"lasso",12
"Batch",0.92156862745098,"rf",12
"ComBat",0.888888888888889,"rf",12
"Avg",0.901960784313726,"rf",12
"n_Avg",0.910891089108911,"rf",12
"CS_Avg",0.888888888888889,"rf",12
"Reg_a",0.910891089108911,"rf",12
"Reg_s",0.888888888888889,"rf",12
"Batch",0.897959183673469,"svm",12
"ComBat",0.88659793814433,"svm",12
"Avg",0.932038834951456,"svm",12
"n_Avg",0.92156862745098,"svm",12
"CS_Avg",0.9,"svm",12
"Reg_a",0.92156862745098,"svm",12
"Reg_s",0.9,"svm",12
"Batch",0.92156862745098,"crossmod",12
"ComBat",0.888888888888889,"crossmod",12
"Avg",0.92156862745098,"crossmod",12
"n_Avg",0.910891089108911,"crossmod",12
"CS_Avg",0.932038834951456,"crossmod",12
"Reg_a",0.92156862745098,"crossmod",12
"Reg_s",0.9,"crossmod",12
"Batch",0.804347826086957,"lasso",13
"ComBat",0.857142857142857,"lasso",13
"Avg",0.901960784313726,"lasso",13
"n_Avg",0.891089108910891,"lasso",13
"CS_Avg",0.847826086956522,"lasso",13
"Reg_a",0.891089108910891,"lasso",13
"Reg_s",0.857142857142857,"lasso",13
"Batch",0.876190476190476,"rf",13
"ComBat",0.891089108910891,"rf",13
"Avg",0.876190476190476,"rf",13
"n_Avg",0.901960784313726,"rf",13
"CS_Avg",0.891089108910891,"rf",13
"Reg_a",0.901960784313726,"rf",13
"Reg_s",0.891089108910891,"rf",13
"Batch",0.888888888888889,"svm",13
"ComBat",0.893617021276596,"svm",13
"Avg",0.901960784313726,"svm",13
"n_Avg",0.901960784313726,"svm",13
"CS_Avg",0.907216494845361,"svm",13
"Reg_a",0.901960784313726,"svm",13
"Reg_s",0.907216494845361,"svm",13
"Batch",0.876190476190476,"crossmod",13
"ComBat",0.891089108910891,"crossmod",13
"Avg",0.901960784313726,"crossmod",13
"n_Avg",0.901960784313726,"crossmod",13
"CS_Avg",0.901960784313726,"crossmod",13
"Reg_a",0.901960784313726,"crossmod",13
"Reg_s",0.907216494845361,"crossmod",13
"Batch",0.791208791208791,"lasso",14
"ComBat",0.88659793814433,"lasso",14
"Avg",0.862745098039216,"lasso",14
"n_Avg",0.87378640776699,"lasso",14
"CS_Avg",0.84,"lasso",14
"Reg_a",0.87378640776699,"lasso",14
"Reg_s",0.87378640776699,"lasso",14
"Batch",0.867924528301887,"rf",14
"ComBat",0.862745098039216,"rf",14
"Avg",0.910891089108911,"rf",14
"n_Avg",0.87378640776699,"rf",14
"CS_Avg",0.862745098039216,"rf",14
"Reg_a",0.87378640776699,"rf",14
"Reg_s",0.862745098039216,"rf",14
"Batch",0.92,"svm",14
"ComBat",0.848484848484849,"svm",14
"Avg",0.932038834951456,"svm",14
"n_Avg",0.895238095238095,"svm",14
"CS_Avg",0.862745098039216,"svm",14
"Reg_a",0.895238095238095,"svm",14
"Reg_s",0.862745098039216,"svm",14
"Batch",0.867924528301887,"crossmod",14
"ComBat",0.862745098039216,"crossmod",14
"Avg",0.895238095238095,"crossmod",14
"n_Avg",0.884615384615385,"crossmod",14
"CS_Avg",0.905660377358491,"crossmod",14
"Reg_a",0.895238095238095,"crossmod",14
"Reg_s",0.862745098039216,"crossmod",14
"Batch",0.833333333333333,"lasso",15
"ComBat",0.888888888888889,"lasso",15
"Avg",0.838709677419355,"lasso",15
"n_Avg",0.838709677419355,"lasso",15
"CS_Avg",0.860215053763441,"lasso",15
"Reg_a",0.838709677419355,"lasso",15
"Reg_s",0.795698924731183,"lasso",15
"Batch",0.893617021276596,"rf",15
"ComBat",0.866666666666667,"rf",15
"Avg",0.869565217391304,"rf",15
"n_Avg",0.879120879120879,"rf",15
"CS_Avg",0.866666666666667,"rf",15
"Reg_a",0.879120879120879,"rf",15
"Reg_s",0.827586206896552,"rf",15
"Batch",0.891304347826087,"svm",15
"ComBat",0.818181818181818,"svm",15
"Avg",0.879120879120879,"svm",15
"n_Avg",0.838709677419355,"svm",15
"CS_Avg",0.813186813186813,"svm",15
"Reg_a",0.838709677419355,"svm",15
"Reg_s",0.847826086956522,"svm",15
"Batch",0.893617021276596,"crossmod",15
"ComBat",0.866666666666667,"crossmod",15
"Avg",0.879120879120879,"crossmod",15
"n_Avg",0.838709677419355,"crossmod",15
"CS_Avg",0.879120879120879,"crossmod",15
"Reg_a",0.838709677419355,"crossmod",15
"Reg_s",0.847826086956522,"crossmod",15
"Batch",0.808080808080808,"lasso",16
"ComBat",0.828282828282828,"lasso",16
"Avg",0.826923076923077,"lasso",16
"n_Avg",0.85981308411215,"lasso",16
"CS_Avg",0.878504672897196,"lasso",16
"Reg_a",0.85981308411215,"lasso",16
"Reg_s",0.836363636363636,"lasso",16
"Batch",0.888888888888889,"rf",16
"ComBat",0.87037037037037,"rf",16
"Avg",0.87037037037037,"rf",16
"n_Avg",0.87037037037037,"rf",16
"CS_Avg",0.878504672897196,"rf",16
"Reg_a",0.87037037037037,"rf",16
"Reg_s",0.87037037037037,"rf",16
"Batch",0.851851851851852,"svm",16
"ComBat",0.815533980582524,"svm",16
"Avg",0.888888888888889,"svm",16
"n_Avg",0.857142857142857,"svm",16
"CS_Avg",0.8,"svm",16
"Reg_a",0.857142857142857,"svm",16
"Reg_s",0.8,"svm",16
"Batch",0.888888888888889,"crossmod",16
"ComBat",0.87037037037037,"crossmod",16
"Avg",0.880733944954129,"crossmod",16
"n_Avg",0.849056603773585,"crossmod",16
"CS_Avg",0.880733944954129,"crossmod",16
"Reg_a",0.838095238095238,"crossmod",16
"Reg_s",0.8,"crossmod",16
"Batch",0.774193548387097,"lasso",17
"ComBat",0.875,"lasso",17
"Avg",0.831683168316832,"lasso",17
"n_Avg",0.803921568627451,"lasso",17
"CS_Avg",0.791666666666667,"lasso",17
"Reg_a",0.803921568627451,"lasso",17
"Reg_s",0.767676767676768,"lasso",17
"Batch",0.82,"rf",17
"ComBat",0.808080808080808,"rf",17
"Avg",0.871287128712871,"rf",17
"n_Avg",0.82,"rf",17
"CS_Avg",0.808080808080808,"rf",17
"Reg_a",0.82,"rf",17
"Reg_s",0.808080808080808,"rf",17
"Batch",0.882352941176471,"svm",17
"ComBat",0.828282828282828,"svm",17
"Avg",0.854368932038835,"svm",17
"n_Avg",0.862745098039216,"svm",17
"CS_Avg",0.823529411764706,"svm",17
"Reg_a",0.862745098039216,"svm",17
"Reg_s",0.823529411764706,"svm",17
"Batch",0.82,"crossmod",17
"ComBat",0.808080808080808,"crossmod",17
"Avg",0.854368932038835,"crossmod",17
"n_Avg",0.82,"crossmod",17
"CS_Avg",0.854368932038835,"crossmod",17
"Reg_a",0.854368932038835,"crossmod",17
"Reg_s",0.8,"crossmod",17
"Batch",0.835164835164835,"lasso",18
"ComBat",0.840909090909091,"lasso",18
"Avg",0.875,"lasso",18
"n_Avg",0.845360824742268,"lasso",18
"CS_Avg",0.891089108910891,"lasso",18
"Reg_a",0.845360824742268,"lasso",18
"Reg_s",0.816326530612245,"lasso",18
"Batch",0.909090909090909,"rf",18
"ComBat",0.88659793814433,"rf",18
"Avg",0.909090909090909,"rf",18
"n_Avg",0.909090909090909,"rf",18
"CS_Avg",0.897959183673469,"rf",18
"Reg_a",0.909090909090909,"rf",18
"Reg_s",0.897959183673469,"rf",18
"Batch",0.897959183673469,"svm",18
"ComBat",0.813186813186813,"svm",18
"Avg",0.909090909090909,"svm",18
"n_Avg",0.897959183673469,"svm",18
"CS_Avg",0.845360824742268,"svm",18
"Reg_a",0.897959183673469,"svm",18
"Reg_s",0.877551020408163,"svm",18
"Batch",0.909090909090909,"crossmod",18
"ComBat",0.88659793814433,"crossmod",18
"Avg",0.909090909090909,"crossmod",18
"n_Avg",0.897959183673469,"crossmod",18
"CS_Avg",0.909090909090909,"crossmod",18
"Reg_a",0.88,"crossmod",18
"Reg_s",0.877551020408163,"crossmod",18
"Batch",0.808080808080808,"lasso",19
"ComBat",0.903846153846154,"lasso",19
"Avg",0.880733944954129,"lasso",19
"n_Avg",0.87037037037037,"lasso",19
"CS_Avg",0.854368932038835,"lasso",19
"Reg_a",0.87037037037037,"lasso",19
"Reg_s",0.838095238095238,"lasso",19
"Batch",0.888888888888889,"rf",19
"ComBat",0.867924528301887,"rf",19
"Avg",0.880733944954129,"rf",19
"n_Avg",0.888888888888889,"rf",19
"CS_Avg",0.867924528301887,"rf",19
"Reg_a",0.888888888888889,"rf",19
"Reg_s",0.867924528301887,"rf",19
"Batch",0.865384615384615,"svm",19
"ComBat",0.895238095238095,"svm",19
"Avg",0.909090909090909,"svm",19
"n_Avg",0.91743119266055,"svm",19
"CS_Avg",0.897196261682243,"svm",19
"Reg_a",0.91743119266055,"svm",19
"Reg_s",0.886792452830189,"svm",19
"Batch",0.888888888888889,"crossmod",19
"ComBat",0.867924528301887,"crossmod",19
"Avg",0.880733944954129,"crossmod",19
"n_Avg",0.880733944954129,"crossmod",19
"CS_Avg",0.900900900900901,"crossmod",19
"Reg_a",0.91743119266055,"crossmod",19
"Reg_s",0.886792452830189,"crossmod",19
"Batch",0.896551724137931,"lasso",20
"ComBat",0.901098901098901,"lasso",20
"Avg",0.888888888888889,"lasso",20
"n_Avg",0.857142857142857,"lasso",20
"CS_Avg",0.888888888888889,"lasso",20
"Reg_a",0.857142857142857,"lasso",20
"Reg_s",0.831460674157303,"lasso",20
"Batch",0.884210526315789,"rf",20
"ComBat",0.888888888888889,"rf",20
"Avg",0.884210526315789,"rf",20
"n_Avg",0.91304347826087,"rf",20
"CS_Avg",0.91304347826087,"rf",20
"Reg_a",0.91304347826087,"rf",20
"Reg_s",0.888888888888889,"rf",20
"Batch",0.936170212765957,"svm",20
"ComBat",0.881720430107527,"svm",20
"Avg",0.91304347826087,"svm",20
"n_Avg",0.881720430107527,"svm",20
"CS_Avg",0.857142857142857,"svm",20
"Reg_a",0.881720430107527,"svm",20
"Reg_s",0.857142857142857,"svm",20
"Batch",0.884210526315789,"crossmod",20
"ComBat",0.888888888888889,"crossmod",20
"Avg",0.91304347826087,"crossmod",20
"n_Avg",0.91304347826087,"crossmod",20
"CS_Avg",0.936170212765957,"crossmod",20
"Reg_a",0.881720430107527,"crossmod",20
"Reg_s",0.869565217391304,"crossmod",20
"Batch",0.823529411764706,"lasso",21
"ComBat",0.864197530864198,"lasso",21
"Avg",0.804597701149425,"lasso",21
"n_Avg",0.781609195402299,"lasso",21
"CS_Avg",0.840909090909091,"lasso",21
"Reg_a",0.781609195402299,"lasso",21
"Reg_s",0.781609195402299,"lasso",21
"Batch",0.831460674157303,"rf",21
"ComBat",0.804597701149425,"rf",21
"Avg",0.831460674157303,"rf",21
"n_Avg",0.831460674157303,"rf",21
"CS_Avg",0.837209302325581,"rf",21
"Reg_a",0.831460674157303,"rf",21
"Reg_s",0.804597701149425,"rf",21
"Batch",0.894117647058824,"svm",21
"ComBat",0.857142857142857,"svm",21
"Avg",0.831460674157303,"svm",21
"n_Avg",0.827586206896552,"svm",21
"CS_Avg",0.781609195402299,"svm",21
"Reg_a",0.827586206896552,"svm",21
"Reg_s",0.804597701149425,"svm",21
"Batch",0.831460674157303,"crossmod",21
"ComBat",0.804597701149425,"crossmod",21
"Avg",0.831460674157303,"crossmod",21
"n_Avg",0.818181818181818,"crossmod",21
"CS_Avg",0.831460674157303,"crossmod",21
"Reg_a",0.808988764044944,"crossmod",21
"Reg_s",0.790697674418605,"crossmod",21
"Batch",0.783505154639175,"lasso",22
"ComBat",0.843137254901961,"lasso",22
"Avg",0.886792452830189,"lasso",22
"n_Avg",0.886792452830189,"lasso",22
"CS_Avg",0.862745098039216,"lasso",22
"Reg_a",0.897196261682243,"lasso",22
"Reg_s",0.867924528301887,"lasso",22
"Batch",0.927272727272727,"rf",22
"ComBat",0.907407407407408,"rf",22
"Avg",0.927272727272727,"rf",22
"n_Avg",0.927272727272727,"rf",22
"CS_Avg",0.907407407407408,"rf",22
"Reg_a",0.927272727272727,"rf",22
"Reg_s",0.907407407407408,"rf",22
"Batch",0.878504672897196,"svm",22
"ComBat",0.865384615384615,"svm",22
"Avg",0.936936936936937,"svm",22
"n_Avg",0.925925925925926,"svm",22
"CS_Avg",0.886792452830189,"svm",22
"Reg_a",0.925925925925926,"svm",22
"Reg_s",0.854368932038835,"svm",22
"Batch",0.927272727272727,"crossmod",22
"ComBat",0.907407407407408,"crossmod",22
"Avg",0.936936936936937,"crossmod",22
"n_Avg",0.907407407407408,"crossmod",22
"CS_Avg",0.936936936936937,"crossmod",22
"Reg_a",0.91743119266055,"crossmod",22
"Reg_s",0.854368932038835,"crossmod",22
"Batch",0.786516853932584,"lasso",23
"ComBat",0.835164835164835,"lasso",23
"Avg",0.877551020408163,"lasso",23
"n_Avg",0.842105263157895,"lasso",23
"CS_Avg",0.857142857142857,"lasso",23
"Reg_a",0.842105263157895,"lasso",23
"Reg_s",0.808510638297872,"lasso",23
"Batch",0.897959183673469,"rf",23
"ComBat",0.851063829787234,"rf",23
"Avg",0.865979381443299,"rf",23
"n_Avg",0.865979381443299,"rf",23
"CS_Avg",0.875,"rf",23
"Reg_a",0.865979381443299,"rf",23
"Reg_s",0.875,"rf",23
"Batch",0.897959183673469,"svm",23
"ComBat",0.847826086956522,"svm",23
"Avg",0.865979381443299,"svm",23
"n_Avg",0.865979381443299,"svm",23
"CS_Avg",0.795698924731183,"svm",23
"Reg_a",0.865979381443299,"svm",23
"Reg_s",0.817204301075269,"svm",23
"Batch",0.897959183673469,"crossmod",23
"ComBat",0.851063829787234,"crossmod",23
"Avg",0.875,"crossmod",23
"n_Avg",0.854166666666667,"crossmod",23
"CS_Avg",0.865979381443299,"crossmod",23
